0,1,2,3,filename,width,height
1,0,0,0,data/medical_mask/images/2768.png,522.0,670.0
1,0,0,0,data/medical_mask/images/0007.jpg,2048.0,1365.0
1,0,0,0,data/medical_mask/images/2100.jpg,740.0,492.0
1,0,0,0,data/medical_mask/images/0261.jpg,634.0,422.0
1,0,0,0,data/medical_mask/images/4607.png,1018.0,687.0
0,1,0,0,data/medical_mask/images/6168.jpg,1791.0,937.0
1,0,0,0,data/medical_mask/images/4461.png,1109.0,624.0
1,0,0,0,data/medical_mask/images/3930.png,691.0,595.0
1,0,0,0,data/medical_mask/images/2335.png,744.0,383.0
1,0,0,0,data/medical_mask/images/2153.png,810.0,548.0
1,0,0,0,data/medical_mask/images/1864.jpg,4000.0,6000.0
0,1,0,0,data/medical_mask/images/1692.jpg,779.0,520.0
1,0,0,0,data/medical_mask/images/2334.png,503.0,671.0
0,1,0,0,data/medical_mask/images/1693.jpg,3264.0,4928.0
0,0,0,1,data/medical_mask/images/1865.jpg,4000.0,6000.0
1,0,0,0,data/medical_mask/images/0125.jpeg,1280.0,720.0
0,1,0,0,data/medical_mask/images/5234.jpg,958.0,882.0
1,0,0,0,data/medical_mask/images/4862.png,691.0,500.0
1,0,0,0,data/medical_mask/images/3533.png,540.0,559.0
1,0,0,0,data/medical_mask/images/3755.png,527.0,672.0
1,0,0,0,data/medical_mask/images/5053.jpg,1305.0,928.0
1,0,0,0,data/medical_mask/images/4695.png,927.0,606.0
1,0,1,0,data/medical_mask/images/4863.png,526.0,398.0
1,0,0,0,data/medical_mask/images/3532.png,468.0,551.0
1,0,0,0,data/medical_mask/images/0950.jpg,1100.0,733.0
0,1,0,0,data/medical_mask/images/5996.jpg,600.0,900.0
0,1,0,0,data/medical_mask/images/5506.jpg,1400.0,787.0
1,0,0,0,data/medical_mask/images/3067.png,526.0,394.0
1,0,0,0,data/medical_mask/images/1708.jpg,2304.0,1296.0
0,1,0,0,data/medical_mask/images/5997.jpg,1024.0,890.0
0,1,0,0,data/medical_mask/images/5507.jpg,500.0,626.0
0,1,0,0,data/medical_mask/images/5761.jpg,768.0,1024.0
1,0,0,0,data/medical_mask/images/0951.jpg,600.0,450.0
1,0,0,0,data/medical_mask/images/1709.jpg,600.0,400.0
1,0,0,0,data/medical_mask/images/3066.png,698.0,547.0
0,0,0,1,data/medical_mask/images/3200.png,626.0,522.0
1,0,0,0,data/medical_mask/images/2407.png,724.0,612.0
1,0,0,0,data/medical_mask/images/0368.jpg,640.0,360.0
1,0,0,0,data/medical_mask/images/2897.png,716.0,614.0
1,0,0,0,data/medical_mask/images/2009.jpg,1024.0,768.0
1,0,0,0,data/medical_mask/images/2661.png,400.0,401.0
1,0,0,0,data/medical_mask/images/3839.png,398.0,707.0
1,1,0,0,data/medical_mask/images/1779.jpeg,2320.0,3088.0
0,1,0,0,data/medical_mask/images/6207.jpg,1920.0,1255.0
0,1,0,0,data/medical_mask/images/6061.jpg,750.0,563.0
1,0,0,0,data/medical_mask/images/0501.png,637.0,597.0
1,0,0,0,data/medical_mask/images/0369.jpg,640.0,427.0
1,0,0,0,data/medical_mask/images/2406.png,513.0,771.0
1,0,0,0,data/medical_mask/images/2896.png,471.0,562.0
1,1,0,0,data/medical_mask/images/2008.jpg,651.0,400.0
0,1,0,0,data/medical_mask/images/6060.jpg,800.0,533.0
1,0,0,0,data/medical_mask/images/3838.png,528.0,672.0
0,1,0,0,data/medical_mask/images/6206.jpg,700.0,467.0
1,0,0,0,data/medical_mask/images/4569.png,660.0,615.0
1,1,0,0,data/medical_mask/images/3082.png,835.0,499.0
1,0,1,0,data/medical_mask/images/4143.png,522.0,527.0
1,1,0,0,data/medical_mask/images/4325.png,527.0,394.0
0,0,0,1,data/medical_mask/images/5973.jpg,756.0,1008.0
1,0,0,0,data/medical_mask/images/0743.jpg,721.0,960.0
1,0,0,0,data/medical_mask/images/0525.jpg,650.0,433.0
0,1,0,0,data/medical_mask/images/5785.jpg,1024.0,680.0
1,0,0,0,data/medical_mask/images/4324.png,698.0,611.0
1,0,0,0,data/medical_mask/images/3083.png,642.0,595.0
0,1,0,0,data/medical_mask/images/5972.jpg,756.0,1008.0
0,1,0,0,data/medical_mask/images/6084.jpg,779.0,520.0
1,0,0,0,data/medical_mask/images/1145.jpg,976.0,549.0
1,0,0,0,data/medical_mask/images/1323.jpg,1440.0,880.0
1,0,0,0,data/medical_mask/images/2684.png,599.0,594.0
1,0,0,0,data/medical_mask/images/1322.jpg,768.0,768.0
0,1,0,0,data/medical_mask/images/6085.jpg,652.0,616.0
1,0,0,0,data/medical_mask/images/1144.jpg,1024.0,576.0
1,0,0,0,data/medical_mask/images/2873.png,497.0,583.0
1,0,0,0,data/medical_mask/images/2685.png,530.0,604.0
0,0,0,1,data/medical_mask/images/3118.png,518.0,524.0
1,0,0,0,data/medical_mask/images/1677.jpg,2664.0,1998.0
1,0,0,0,data/medical_mask/images/1881.jpg,1920.0,1280.0
1,0,0,0,data/medical_mask/images/1411.jpg,1200.0,800.0
1,0,0,0,data/medical_mask/images/1880.jpg,6179.0,4119.0
1,0,0,0,data/medical_mask/images/1410.jpg,1200.0,800.0
0,0,0,1,data/medical_mask/images/3119.png,659.0,582.0
0,0,0,1,data/medical_mask/images/4671.png,717.0,571.0
1,0,0,0,data/medical_mask/images/4417.png,952.0,694.0
0,1,0,1,data/medical_mask/images/6378.jpg,770.0,480.0
0,1,0,0,data/medical_mask/images/3946.png,523.0,650.0
1,0,0,0,data/medical_mask/images/4887.png,912.0,681.0
1,0,0,0,data/medical_mask/images/0071.jpg,615.0,409.0
1,0,0,0,data/medical_mask/images/2578.png,1084.0,656.0
0,0,0,1,data/medical_mask/images/6379.jpg,640.0,480.0
1,0,0,0,data/medical_mask/images/3947.png,647.0,610.0
1,0,0,0,data/medical_mask/images/4886.png,527.0,671.0
0,1,0,0,data/medical_mask/images/4670.png,696.0,602.0
1,0,0,0,data/medical_mask/images/0216.jpg,620.0,413.0
1,0,0,0,data/medical_mask/images/2579.png,718.0,626.0
1,0,0,0,data/medical_mask/images/0070.jpg,615.0,884.0
0,1,0,0,data/medical_mask/images/1813.jpg,800.0,600.0
1,0,0,0,data/medical_mask/images/2342.png,469.0,694.0
1,0,0,0,data/medical_mask/images/1482.jpg,608.0,342.0
1,1,0,0,data/medical_mask/images/1812.jpg,970.0,440.0
0,0,0,1,data/medical_mask/images/2343.png,1176.0,701.0
1,0,0,0,data/medical_mask/images/3722.png,685.0,555.0
0,1,0,0,data/medical_mask/images/4485.png,874.0,628.0
1,0,0,0,data/medical_mask/images/3544.png,467.0,708.0
1,0,0,0,data/medical_mask/images/5243.jpg,4937.0,3703.0
0,1,0,0,data/medical_mask/images/0285.jpg,683.0,1024.0
1,1,0,1,data/medical_mask/images/4814.png,951.0,575.0
0,0,0,1,data/medical_mask/images/4484.png,908.0,519.0
1,0,0,0,data/medical_mask/images/3545.png,822.0,465.0
1,0,0,0,data/medical_mask/images/3723.png,503.0,574.0
0,1,0,0,data/medical_mask/images/0284.jpg,819.0,1024.0
1,0,0,0,data/medical_mask/images/5024.jpg,620.0,413.0
1,0,0,0,data/medical_mask/images/5242.jpg,2121.0,1414.0
1,0,0,0,data/medical_mask/images/3010.png,800.0,596.0
1,0,0,0,data/medical_mask/images/1519.jpg,1080.0,721.0
1,0,0,0,data/medical_mask/images/3276.png,403.0,622.0
1,1,0,1,data/medical_mask/images/1989.jpg,968.0,645.0
1,0,0,0,data/medical_mask/images/0927.jpg,1600.0,900.0
0,0,0,1,data/medical_mask/images/5717.jpg,1400.0,1079.0
1,0,0,0,data/medical_mask/images/3277.png,885.0,546.0
1,0,0,0,data/medical_mask/images/1518.jpg,1080.0,720.0
1,1,0,0,data/medical_mask/images/1988.jpg,2000.0,1333.0
1,0,0,0,data/medical_mask/images/3011.png,503.0,594.0
1,1,0,0,data/medical_mask/images/0926.jpg,1600.0,900.0
0,1,0,0,data/medical_mask/images/5570.jpg,720.0,960.0
0,1,0,0,data/medical_mask/images/6016.jpg,1140.0,641.0
1,0,0,0,data/medical_mask/images/4779.png,523.0,409.0
0,1,1,0,data/medical_mask/images/6418.png,739.0,493.0
0,1,0,0,data/medical_mask/images/6270.jpg,682.0,1023.0
0,1,0,0,data/medical_mask/images/0179.jpg,1024.0,681.0
1,1,0,0,data/medical_mask/images/2616.png,987.0,647.0
1,0,0,0,data/medical_mask/images/2470.png,698.0,662.0
0,1,0,1,data/medical_mask/images/6271.jpg,683.0,1024.0
1,0,0,0,data/medical_mask/images/4778.png,765.0,425.0
0,0,0,1,data/medical_mask/images/6017.jpg,1280.0,720.0
1,0,0,0,data/medical_mask/images/6419.png,556.0,714.0
1,0,0,0,data/medical_mask/images/2471.png,410.0,440.0
1,0,0,0,data/medical_mask/images/2617.png,855.0,377.0
0,1,0,0,data/medical_mask/images/0178.jpg,1024.0,681.0
1,0,0,0,data/medical_mask/images/2531.png,723.0,620.0
1,0,0,1,data/medical_mask/images/0038.jpg,1280.0,720.0
0,1,0,0,data/medical_mask/images/6331.jpg,800.0,599.0
0,1,0,0,data/medical_mask/images/6157.jpg,1595.0,2048.0
1,0,0,0,data/medical_mask/images/1096.jpg,1200.0,630.0
0,0,0,1,data/medical_mask/images/4638.png,689.0,613.0
1,0,0,0,data/medical_mask/images/2756.png,725.0,566.0
1,0,0,0,data/medical_mask/images/0039.jpg,1600.0,900.0
1,0,0,0,data/medical_mask/images/2530.png,715.0,612.0
0,0,0,1,data/medical_mask/images/4639.png,519.0,665.0
0,1,0,0,data/medical_mask/images/6156.jpg,1024.0,679.0
0,1,0,0,data/medical_mask/images/1097.jpg,819.0,1023.0
0,1,0,0,data/medical_mask/images/6330.jpg,998.0,562.0
1,0,0,0,data/medical_mask/images/2399.png,529.0,667.0
0,0,0,1,data/medical_mask/images/5656.jpg,1200.0,821.0
1,1,0,0,data/medical_mask/images/1458.jpg,2400.0,1600.0
1,0,0,0,data/medical_mask/images/3337.png,673.0,499.0
1,0,0,0,data/medical_mask/images/3151.png,504.0,771.0
0,0,0,1,data/medical_mask/images/4090.png,657.0,582.0
1,0,0,0,data/medical_mask/images/2398.png,529.0,460.0
0,0,0,1,data/medical_mask/images/0867.jpg,1024.0,1024.0
0,0,0,1,data/medical_mask/images/4091.png,631.0,587.0
1,0,0,0,data/medical_mask/images/3336.png,527.0,660.0
1,0,0,0,data/medical_mask/images/1459.jpg,1140.0,485.0
1,0,0,0,data/medical_mask/images/5164.jpg,802.0,600.0
0,1,0,0,data/medical_mask/images/5302.jpg,425.0,640.0
1,0,0,0,data/medical_mask/images/3405.png,827.0,397.0
1,0,0,0,data/medical_mask/images/3895.png,480.0,400.0
1,0,0,0,data/medical_mask/images/4954.png,729.0,530.0
1,0,0,0,data/medical_mask/images/3663.png,591.0,358.0
0,1,0,0,data/medical_mask/images/5303.jpg,945.0,966.0
1,0,0,0,data/medical_mask/images/5165.jpg,760.0,556.0
1,0,0,0,data/medical_mask/images/3662.png,676.0,621.0
1,0,0,0,data/medical_mask/images/3404.png,730.0,571.0
1,0,0,0,data/medical_mask/images/3894.png,667.0,594.0
1,0,0,0,data/medical_mask/images/2203.png,439.0,507.0
0,1,0,1,data/medical_mask/images/1952.jpg,1180.0,663.0
1,0,0,0,data/medical_mask/images/4994.jpg,783.0,1044.0
1,0,0,0,data/medical_mask/images/2202.png,487.0,564.0
1,0,0,0,data/medical_mask/images/4995.jpg,1024.0,683.0
1,1,0,1,data/medical_mask/images/1953.jpg,4633.0,2806.0
1,0,0,0,data/medical_mask/images/2439.png,520.0,393.0
0,0,0,1,data/medical_mask/images/0356.jpg,1920.0,1080.0
1,0,0,0,data/medical_mask/images/2037.jpg,720.0,405.0
0,1,0,0,data/medical_mask/images/5390.jpg,1024.0,1024.0
1,0,0,0,data/medical_mask/images/3807.png,1023.0,640.0
1,0,0,0,data/medical_mask/images/4556.png,685.0,495.0
1,0,0,0,data/medical_mask/images/3497.png,646.0,586.0
1,0,0,0,data/medical_mask/images/1900.png,1024.0,512.0
1,0,0,0,data/medical_mask/images/4730.png,878.0,581.0
0,0,0,1,data/medical_mask/images/5391.jpg,768.0,1024.0
1,0,0,0,data/medical_mask/images/0131.jpg,800.0,628.0
1,0,0,0,data/medical_mask/images/0357.jpg,1140.0,798.0
1,1,0,0,data/medical_mask/images/2036.jpg,1024.0,576.0
1,0,0,0,data/medical_mask/images/4731.png,654.0,574.0
1,0,0,0,data/medical_mask/images/3806.png,660.0,597.0
0,1,0,0,data/medical_mask/images/6238.jpg,683.0,1024.0
1,0,0,0,data/medical_mask/images/4557.png,402.0,713.0
1,0,0,0,data/medical_mask/images/3496.png,526.0,667.0
1,0,0,0,data/medical_mask/images/2291.png,590.0,459.0
0,1,0,0,data/medical_mask/images/5538.jpg,494.0,640.0
1,1,0,0,data/medical_mask/images/1550.jpg,800.0,450.0
1,0,0,0,data/medical_mask/images/3059.png,578.0,449.0
1,0,0,0,data/medical_mask/images/4198.png,517.0,669.0
1,0,0,0,data/medical_mask/images/0799.jpg,1024.0,683.0
0,1,0,0,data/medical_mask/images/5539.jpg,850.0,566.0
1,0,0,0,data/medical_mask/images/2290.png,728.0,595.0
1,0,0,0,data/medical_mask/images/3058.png,526.0,526.0
1,0,0,0,data/medical_mask/images/4199.png,715.0,595.0
1,0,0,0,data/medical_mask/images/1551.jpg,640.0,426.0
1,0,0,0,data/medical_mask/images/2933.png,708.0,581.0
1,0,0,1,data/medical_mask/images/1262.jpg,768.0,512.0
1,0,0,0,data/medical_mask/images/1004.jpg,1280.0,720.0
0,0,0,1,data/medical_mask/images/2932.png,809.0,525.0
1,0,0,0,data/medical_mask/images/1005.jpg,900.0,1200.0
1,0,0,0,data/medical_mask/images/0464.jpg,1800.0,1798.0
1,0,0,0,data/medical_mask/images/0602.jpg,1024.0,683.0
0,0,1,0,data/medical_mask/images/4002.png,824.0,488.0
1,0,0,0,data/medical_mask/images/0603.jpg,1024.0,683.0
1,0,0,0,data/medical_mask/images/0465.jpg,765.0,413.0
0,0,0,1,data/medical_mask/images/4003.png,852.0,519.0
1,0,0,0,data/medical_mask/images/1702.jpg,750.0,400.0
0,1,0,0,data/medical_mask/images/1703.jpg,768.0,1024.0
1,0,0,0,data/medical_mask/images/1565.jpg,2987.0,1680.0
1,0,0,0,data/medical_mask/images/0362.jpg,1024.0,731.0
1,0,0,0,data/medical_mask/images/4562.png,681.0,605.0
1,0,0,0,data/medical_mask/images/3833.png,913.0,479.0
0,0,0,1,data/medical_mask/images/2002.jpg,400.0,533.0
1,1,0,1,data/medical_mask/images/0363.jpg,1024.0,685.0
1,0,0,0,data/medical_mask/images/4705.png,964.0,652.0
1,0,0,0,data/medical_mask/images/4563.png,524.0,670.0
1,0,0,0,data/medical_mask/images/3832.png,494.0,784.0
1,0,0,0,data/medical_mask/images/0450.jpg,1800.0,1800.0
0,1,0,0,data/medical_mask/images/6230.jpeg,768.0,512.0
0,0,0,1,data/medical_mask/images/5496.jpg,700.0,1050.0
1,0,0,1,data/medical_mask/images/0636.jpg,1024.0,683.0
0,1,0,0,data/medical_mask/images/5806.jpg,1024.0,894.0
1,0,0,0,data/medical_mask/images/2159.png,683.0,611.0
1,0,0,0,data/medical_mask/images/4250.png,503.0,542.0
1,0,0,0,data/medical_mask/images/3391.png,937.0,651.0
0,0,0,1,data/medical_mask/images/1698.jpg,968.0,645.0
1,0,0,0,data/medical_mask/images/4036.png,528.0,530.0
0,0,0,1,data/medical_mask/images/5497.jpg,432.0,650.0
0,0,0,1,data/medical_mask/images/5807.jpg,640.0,427.0
1,0,0,0,data/medical_mask/images/2158.png,671.0,567.0
1,0,0,0,data/medical_mask/images/0451.jpg,1023.0,1024.0
1,0,0,0,data/medical_mask/images/4037.png,406.0,706.0
0,0,0,1,data/medical_mask/images/1699.jpg,500.0,411.0
1,0,0,0,data/medical_mask/images/4251.png,436.0,539.0
1,0,0,0,data/medical_mask/images/3390.png,498.0,636.0
0,0,0,1,data/medical_mask/images/5058.jpg,2119.0,1414.0
1,0,0,0,data/medical_mask/images/2907.png,663.0,713.0
1,0,0,0,data/medical_mask/images/2597.png,674.0,622.0
1,1,0,0,data/medical_mask/images/1256.jpg,750.0,500.0
0,0,1,0,data/medical_mask/images/6397.jpg,640.0,412.0
0,0,0,1,data/medical_mask/images/3539.png,603.0,691.0
0,0,0,1,data/medical_mask/images/1760.jpeg,2048.0,1365.0
1,0,0,0,data/medical_mask/images/4868.png,704.0,573.0
1,0,0,0,data/medical_mask/images/1030.jpg,768.0,768.0
0,0,0,1,data/medical_mask/images/5059.jpg,725.0,483.0
1,0,0,0,data/medical_mask/images/2906.png,870.0,474.0
1,0,0,0,data/medical_mask/images/2596.png,688.0,594.0
1,1,0,1,data/medical_mask/images/1031.jpg,703.0,469.0
0,0,0,1,data/medical_mask/images/3538.png,1003.0,660.0
1,0,0,0,data/medical_mask/images/1257.jpg,720.0,480.0
0,0,0,1,data/medical_mask/images/6396.jpg,1024.0,682.0
0,0,0,1,data/medical_mask/images/4869.png,687.0,586.0
0,0,0,1,data/medical_mask/images/5662.jpg,500.0,729.0
1,0,0,0,data/medical_mask/images/0852.jpg,1024.0,683.0
0,1,0,1,data/medical_mask/images/5894.jpg,1400.0,910.0
0,0,0,1,data/medical_mask/images/5404.jpg,2020.0,1346.0
1,0,0,0,data/medical_mask/images/3303.png,498.0,585.0
0,0,1,0,data/medical_mask/images/3165.png,677.0,504.0
0,0,0,1,data/medical_mask/images/5405.jpg,768.0,1024.0
1,0,0,0,data/medical_mask/images/0853.jpg,1024.0,576.0
0,1,0,0,data/medical_mask/images/5663.jpg,2000.0,1374.0
1,0,0,0,data/medical_mask/images/3164.png,544.0,491.0
1,0,0,0,data/medical_mask/images/3302.png,806.0,533.0
1,0,0,0,data/medical_mask/images/2505.png,1172.0,694.0
1,1,0,0,data/medical_mask/images/5139.jpeg,1300.0,728.0
1,0,0,0,data/medical_mask/images/2763.png,891.0,596.0
0,1,0,0,data/medical_mask/images/6305.jpg,825.0,464.0
0,1,0,0,data/medical_mask/images/6163.jpg,1000.0,708.0
1,0,0,0,data/medical_mask/images/2762.png,721.0,613.0
1,0,0,0,data/medical_mask/images/2504.png,595.0,479.0
0,0,0,1,data/medical_mask/images/2994.png,523.0,525.0
0,1,0,0,data/medical_mask/images/6162.jpg,435.0,580.0
0,1,0,0,data/medical_mask/images/6304.jpg,2400.0,1602.0
0,0,0,1,data/medical_mask/images/2237.png,642.0,542.0
1,0,0,0,data/medical_mask/images/0558.jpg,643.0,960.0
1,0,0,0,data/medical_mask/images/4358.png,781.0,381.0
1,0,0,0,data/medical_mask/images/3299.png,690.0,609.0
0,0,0,1,data/medical_mask/images/1790.jpg,582.0,465.0
1,0,0,0,data/medical_mask/images/0559.jpg,1080.0,1080.0
1,0,0,0,data/medical_mask/images/2236.png,694.0,594.0
0,1,0,0,data/medical_mask/images/1791.jpg,640.0,640.0
1,0,0,0,data/medical_mask/images/4359.png,602.0,538.0
1,0,0,0,data/medical_mask/images/3298.png,663.0,555.0
1,1,0,0,data/medical_mask/images/1967.jpg,660.0,371.0
1,0,0,0,data/medical_mask/images/5150.jpg,620.0,416.0
1,0,0,0,data/medical_mask/images/2091.jpg,964.0,677.0
0,0,0,1,data/medical_mask/images/5336.jpg,634.0,836.0
1,0,0,0,data/medical_mask/images/0196.jpg,700.0,467.0
0,0,0,1,data/medical_mask/images/4960.png,639.0,571.0
0,0,0,1,data/medical_mask/images/3431.png,520.0,660.0
0,0,0,1,data/medical_mask/images/3657.png,777.0,467.0
0,1,0,0,data/medical_mask/images/4796.png,711.0,556.0
0,1,0,0,data/medical_mask/images/1138.jpg,736.0,1104.0
0,0,0,1,data/medical_mask/images/5337.jpg,634.0,970.0
1,1,0,0,data/medical_mask/images/5151.jpg,640.0,427.0
1,0,0,0,data/medical_mask/images/2090.jpg,626.0,417.0
1,0,0,0,data/medical_mask/images/1139.jpg,925.0,520.0
1,0,0,0,data/medical_mask/images/3656.png,715.0,609.0
0,0,0,1,data/medical_mask/images/4797.png,806.0,594.0
0,0,0,1,data/medical_mask/images/4961.png,381.0,425.0
1,1,0,0,data/medical_mask/images/3430.png,660.0,547.0
1,0,0,0,data/medical_mask/images/3716.png,947.0,564.0
0,1,0,0,data/medical_mask/images/1079.jpg,1000.0,667.0
1,0,0,0,data/medical_mask/images/3570.png,1218.0,490.0
1,0,0,0,data/medical_mask/images/4821.png,1045.0,633.0
1,0,0,0,data/medical_mask/images/5011.jpg,661.0,496.0
1,0,0,0,data/medical_mask/images/4820.png,493.0,594.0
1,0,0,0,data/medical_mask/images/1078.jpg,1024.0,576.0
1,0,0,0,data/medical_mask/images/3717.png,527.0,657.0
1,1,1,0,data/medical_mask/images/5010.jpg,661.0,496.0
1,0,0,0,data/medical_mask/images/5276.jpg,1055.0,701.0
1,1,0,0,data/medical_mask/images/1827.jpg,696.0,505.0
1,0,0,0,data/medical_mask/images/4219.png,713.0,454.0
0,1,0,0,data/medical_mask/images/2376.png,696.0,613.0
1,0,0,0,data/medical_mask/images/0419.jpg,962.0,659.0
0,1,0,0,data/medical_mask/images/0889.jpg,1024.0,680.0
1,0,0,0,data/medical_mask/images/1826.jpg,2560.0,1280.0
0,0,0,1,data/medical_mask/images/4218.png,701.0,622.0
1,0,0,0,data/medical_mask/images/0418.jpg,634.0,634.0
0,0,0,1,data/medical_mask/images/2377.png,667.0,618.0
1,0,0,0,data/medical_mask/images/0888.jpg,1024.0,683.0
0,1,0,0,data/medical_mask/images/6022.jpg,900.0,506.0
1,0,0,0,data/medical_mask/images/1385.jpg,790.0,527.0
0,1,0,0,data/medical_mask/images/6244.jpg,683.0,1024.0
0,0,0,1,data/medical_mask/images/2622.png,541.0,679.0
0,1,0,0,data/medical_mask/images/2444.png,589.0,584.0
0,0,1,0,data/medical_mask/images/1384.jpg,900.0,450.0
0,1,0,0,data/medical_mask/images/6245.jpg,1023.0,685.0
0,1,0,0,data/medical_mask/images/6023.jpg,900.0,506.0
0,0,0,1,data/medical_mask/images/2445.png,523.0,392.0
1,0,0,0,data/medical_mask/images/2623.png,500.0,598.0
0,1,0,0,data/medical_mask/images/3024.png,500.0,639.0
1,0,1,0,data/medical_mask/images/4383.png,1097.0,522.0
0,0,1,0,data/medical_mask/images/3242.png,490.0,542.0
0,1,0,0,data/medical_mask/images/5545.jpg,976.0,500.0
0,0,1,0,data/medical_mask/images/0583.jpg,4000.0,2667.0
1,0,0,0,data/medical_mask/images/0913.jpg,1024.0,684.0
1,0,0,0,data/medical_mask/images/4382.png,483.0,694.0
1,0,0,0,data/medical_mask/images/3243.png,723.0,559.0
0,1,0,0,data/medical_mask/images/3025.png,701.0,593.0
1,0,0,0,data/medical_mask/images/0582.jpg,405.0,600.0
1,0,0,0,data/medical_mask/images/0912.jpg,800.0,512.0
0,0,0,1,data/medical_mask/images/5722.jpg,1200.0,676.0
0,1,0,0,data/medical_mask/images/5544.jpg,800.0,600.0
0,1,0,0,data/medical_mask/images/1171.jpg,1271.0,1701.0
1,0,0,0,data/medical_mask/images/4929.png,1193.0,597.0
1,0,0,0,data/medical_mask/images/1317.jpg,768.0,501.0
1,0,0,0,data/medical_mask/images/3478.png,479.0,438.0
1,0,0,0,data/medical_mask/images/2846.png,1005.0,544.0
0,0,0,1,data/medical_mask/images/4928.png,638.0,587.0
1,0,0,0,data/medical_mask/images/3479.png,666.0,565.0
1,0,0,0,data/medical_mask/images/1316.jpg,1500.0,1000.0
1,0,0,0,data/medical_mask/images/1170.jpg,780.0,520.0
1,0,0,0,data/medical_mask/images/5118.jpg,1440.0,812.0
1,0,0,0,data/medical_mask/images/2847.png,786.0,496.0
1,0,0,0,data/medical_mask/images/4177.png,893.0,498.0
1,0,0,0,data/medical_mask/images/4311.png,1141.0,690.0
1,0,0,0,data/medical_mask/images/0777.jpg,640.0,480.0
0,1,0,0,data/medical_mask/images/5947.jpg,2070.0,1380.0
0,0,0,1,data/medical_mask/images/0511.jpg,1024.0,683.0
1,1,0,0,data/medical_mask/images/4310.png,640.0,393.0
1,0,1,0,data/medical_mask/images/4176.png,525.0,528.0
1,0,0,0,data/medical_mask/images/0510.jpg,1024.0,710.0
0,0,0,1,data/medical_mask/images/5946.jpg,696.0,479.0
0,0,1,1,data/medical_mask/images/0776.jpg,1024.0,755.0
1,0,0,0,data/medical_mask/images/3784.png,1212.0,503.0
1,1,0,0,data/medical_mask/images/4645.png,510.0,554.0
1,0,0,0,data/medical_mask/images/3972.png,512.0,587.0
1,0,0,0,data/medical_mask/images/4423.png,1065.0,708.0
1,1,0,0,data/medical_mask/images/0045.jpg,1200.0,800.0
1,0,0,0,data/medical_mask/images/0223.jpg,750.0,445.0
1,0,0,0,data/medical_mask/images/5083.jpg,950.0,633.0
0,0,0,1,data/medical_mask/images/2142.jpg,700.0,494.0
1,0,0,0,data/medical_mask/images/3973.png,657.0,589.0
1,0,0,0,data/medical_mask/images/4422.png,857.0,487.0
1,0,0,0,data/medical_mask/images/3785.png,912.0,682.0
1,0,0,0,data/medical_mask/images/4644.png,708.0,601.0
0,0,0,1,data/medical_mask/images/0222.jpg,880.0,495.0
1,0,0,0,data/medical_mask/images/5082.jpg,600.0,900.0
1,0,0,0,data/medical_mask/images/2143.jpg,2264.0,1563.0
1,0,0,0,data/medical_mask/images/2182.png,869.0,496.0
1,0,0,0,data/medical_mask/images/0085.png,522.0,408.0
1,0,0,0,data/medical_mask/images/1424.jpg,1000.0,563.0
1,0,0,0,data/medical_mask/images/1642.jpg,600.0,400.0
1,0,0,0,data/medical_mask/images/2183.png,1066.0,692.0
1,0,0,0,data/medical_mask/images/5066.jpg,720.0,960.0
1,0,0,0,data/medical_mask/images/2939.png,478.0,548.0
1,0,0,0,data/medical_mask/images/5200.jpg,900.0,600.0
1,0,0,0,data/medical_mask/images/1268.jpg,1200.0,630.0
1,0,0,0,data/medical_mask/images/3507.png,709.0,600.0
1,1,0,0,data/medical_mask/images/4856.png,930.0,630.0
1,0,0,0,data/medical_mask/images/3997.png,530.0,531.0
1,0,0,0,data/medical_mask/images/3761.png,720.0,566.0
1,0,0,0,data/medical_mask/images/5201.jpg,5669.0,3779.0
1,0,0,0,data/medical_mask/images/5067.jpg,600.0,600.0
1,0,0,0,data/medical_mask/images/2938.png,723.0,532.0
1,0,0,0,data/medical_mask/images/3760.png,699.0,617.0
1,0,0,0,data/medical_mask/images/3506.png,702.0,587.0
1,0,1,0,data/medical_mask/images/1269.jpg,640.0,377.0
1,0,0,0,data/medical_mask/images/3996.png,704.0,603.0
0,0,0,1,data/medical_mask/images/2301.png,524.0,522.0
1,0,0,0,data/medical_mask/images/0608.jpg,768.0,1024.0
0,1,0,0,data/medical_mask/images/5838.jpg,686.0,1024.0
1,0,0,0,data/medical_mask/images/2167.png,691.0,483.0
1,0,0,0,data/medical_mask/images/1850.jpg,539.0,544.0
1,0,0,0,data/medical_mask/images/4008.png,1078.0,645.0
1,0,0,0,data/medical_mask/images/2166.png,665.0,578.0
1,0,0,0,data/medical_mask/images/0609.jpg,1024.0,768.0
1,0,0,0,data/medical_mask/images/2300.png,716.0,622.0
1,0,0,0,data/medical_mask/images/4009.png,681.0,602.0
1,1,0,1,data/medical_mask/images/1851.jpg,1024.0,683.0
1,0,0,0,data/medical_mask/images/2433.png,816.0,385.0
1,0,0,0,data/medical_mask/images/2655.png,527.0,593.0
0,1,0,0,data/medical_mask/images/6233.jpg,683.0,1024.0
0,1,0,0,data/medical_mask/images/6055.jpg,1200.0,800.0
1,0,0,0,data/medical_mask/images/2654.png,816.0,371.0
1,0,0,0,data/medical_mask/images/2432.png,868.0,569.0
1,0,0,0,data/medical_mask/images/1195.jpg,4231.0,2282.0
